STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3137;19480305;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   6.1; 1019.10;    6.7;   65.00;   14.5;   -0.5;-999;eor
       3137;19480306;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;   5.7; 1017.50;    5.2;   67.00;   15.5;   -1.6;-999;eor
       3137;19480307;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   7.7; 1019.40;    7.2;   76.00;   15.8;   -1.1;-999;eor
       3137;19480308;-999;-999;-999;    5;   0.0;   1;-999;   0;   7.3;  10.4; 1021.10;   12.2;   74.00;   16.0;    6.2;-999;eor
       3137;19480309;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  10.9; 1020.30;   10.2;   84.00;   15.4;    8.4;-999;eor
       3137;19480310;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   7.9; 1017.20;   10.6;   66.00;   19.1;    3.9;-999;eor
       3137;19480311;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.7;   8.8; 1018.00;    9.2;   76.00;   12.3;    4.0;-999;eor
       3137;19480312;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   8.0; 1020.20;    8.8;   71.00;   10.0;    7.8;-999;eor
       3137;19480313;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;   8.3; 1019.60;    8.2;   78.00;   14.3;    0.3;-999;eor
       3137;19480314;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   5.9; 1022.30;    5.5;   69.00;   13.4;   -0.9;-999;eor
       3137;19480315;-999;-999;-999;    5;   0.2;   1;-999;   0;   7.7;   6.7; 1013.90;    7.7;   70.00;   12.2;   -1.2;-999;eor
       3137;19480316;-999;-999;-999;    5;  12.7;   1;-999;   0;   7.7;  10.7; 1004.00;    9.9;   86.00;   12.9;    8.3;-999;eor
       3137;19480317;-999;-999;-999;    5;   5.0;   1;-999;   0;   7.7;   8.0; 1001.90;    6.1;   87.00;    9.2;    3.6;-999;eor
       3137;19480318;-999;-999;-999;    5;   3.7;   1;-999;   0;   7.7;   8.7;  998.70;    7.8;   77.00;   11.5;    5.5;-999;eor
       3137;19480319;-999;-999;-999;    5;   0.1;   1;-999;   0;   8.0;   6.5; 1010.40;    6.6;   70.00;    9.7;    1.0;-999;eor
       3137;19480320;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  10.0; 1012.30;   10.2;   81.00;   13.5;    6.7;-999;eor
       3137;19480321;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   9.1; 1007.50;   10.6;   70.00;   15.4;    8.3;-999;eor
       3137;19480322;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   7.9; 1004.20;    8.5;   69.00;   14.3;    5.5;-999;eor
       3137;19480323;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.3;   6.0; 1009.00;    5.2;   67.00;   10.2;    3.2;-999;eor
       3137;19480324;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;   5.2; 1015.00;    4.6;   66.00;   10.0;   -1.8;-999;eor
       3137;19480325;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   5.9; 1012.40;    7.0;   65.00;   14.9;   -0.5;-999;eor
       3137;19480326;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   7.1; 1011.00;    9.0;   63.00;   14.6;    2.1;-999;eor
       3137;19480327;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   4.8; 1010.80;    7.9;   47.00;   12.5;    3.8;-999;eor
       3137;19480328;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   4.5; 1010.00;    8.2;   43.00;   16.0;    1.9;-999;eor
       3137;19480329;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   5.2; 1006.20;    8.9;   49.00;   18.0;   -0.2;-999;eor
       3137;19480330;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.3;   6.4;  995.60;   12.1;   52.00;   19.6;    0.6;-999;eor
       3137;19480331;-999;-999;-999;    5;   0.0;   1;-999;   0;   6.7;   8.9;  993.90;   10.8;   68.00;   13.7;    9.6;-999;eor
       3137;19480401;-999;-999;-999;    5;   5.8;   1;-999;   0;   6.7;   8.3;  988.70;    9.2;   69.00;   12.7;    6.6;-999;eor
       3137;19480402;-999;-999;-999;    5;   1.9;   1;-999;   0;   7.7;   8.5;  994.60;    8.6;   76.00;   11.4;    4.7;-999;eor
       3137;19480403;-999;-999;-999;    5;   1.1;   1;-999;   0;   5.3;   7.9;  990.00;    8.7;   69.00;   11.7;    7.6;-999;eor
       3137;19480404;-999;-999;-999;    5;   3.0;   1;-999;   0;   7.0;   6.9;  993.00;   10.2;   58.00;   13.0;    4.4;-999;eor
       3137;19480405;-999;-999;-999;    5;   5.5;   1;-999;   0;   7.7;   9.1;  984.60;    7.6;   88.00;   11.0;    5.4;-999;eor
       3137;19480406;-999;-999;-999;    5;   1.0;   1;-999;   0;   5.3;   7.5;  991.40;    5.1;   85.00;   10.4;    2.4;-999;eor
       3137;19480407;-999;-999;-999;    5;   0.3;   1;-999;   0;   7.3;   8.0;  997.40;    9.3;   72.00;   13.2;    3.4;-999;eor
       3137;19480408;-999;-999;-999;    5;   1.1;   1;-999;   0;   6.7;   9.1;  992.20;    8.3;   79.00;   12.6;    6.2;-999;eor
       3137;19480409;-999;-999;-999;    5;   0.4;   1;-999;   0;   6.0;   7.6;  998.70;    7.6;   73.00;   11.2;    4.0;-999;eor
       3137;19480410;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;   6.4; 1003.80;    7.5;   62.00;   11.7;    3.3;-999;eor
       3137;19480411;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;   6.4; 1005.80;    8.6;   56.00;   13.5;    4.7;-999;eor
       3137;19480412;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   7.5; 1010.60;    9.3;   66.00;   13.2;    2.1;-999;eor
       3137;19480413;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   7.6; 1009.80;    9.7;   64.00;   17.0;    3.8;-999;eor
       3137;19480414;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   8.5; 1004.40;   11.7;   65.00;   17.5;    2.6;-999;eor
       3137;19480415;-999;-999;-999;    5;   0.0;   1;-999;   0;   5.0;   7.2; 1003.40;    8.7;   63.00;   12.4;    7.3;-999;eor
       3137;19480416;-999;-999;-999;    5;   0.0;   1;-999;   0;   7.3;   8.1;  997.80;   11.8;   63.00;   16.1;    5.3;-999;eor
       3137;19480417;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   9.9;  994.30;   15.8;   55.00;   24.5;   11.3;-999;eor
       3137;19480418;-999;-999;-999;    5;   0.7;   1;-999;   0;   2.7;  10.4;  996.60;   18.9;   50.00;   25.6;    7.8;-999;eor
       3137;19480419;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;  11.9;  995.80;   17.0;   63.00;   25.5;   11.0;-999;eor
       3137;19480420;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.7;  12.0;  996.30;   16.1;   67.00;   23.7;    8.9;-999;eor
       3137;19480421;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  11.6;  996.80;   18.7;   57.00;   24.2;    8.2;-999;eor
       3137;19480422;-999;-999;-999;    5;   0.0;   1;-999;   0;   6.7;  10.9;  996.20;   18.0;   52.00;   24.1;   13.7;-999;eor
       3137;19480423;-999;-999;-999;    5;   5.8;   1;-999;   0;   7.3;  11.9;  998.70;   13.2;   76.00;   16.0;   11.7;-999;eor
       3137;19480424;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  10.8; 1002.60;   14.9;   66.00;   22.8;    9.9;-999;eor
       3137;19480425;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   7.5; 1009.40;   13.2;   49.00;   19.7;    8.2;-999;eor
       3137;19480426;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;   8.8; 1016.30;   13.2;   60.00;   19.8;    7.9;-999;eor
       3137;19480427;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;   7.2; 1011.20;   13.8;   47.00;   19.8;    4.8;-999;eor
       3137;19480428;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;   7.6;  995.90;   14.8;   46.00;   21.5;    6.0;-999;eor
       3137;19480429;-999;-999;-999;    5;   0.0;   1;-999;   0;   5.7;   9.1;  986.30;   14.4;   56.00;   21.0;    8.2;-999;eor
       3137;19480430;-999;-999;-999;    5;   5.8;   1;-999;   0;   6.0;   9.5;  983.20;    9.4;   75.00;   13.6;    6.9;-999;eor
       3137;19480501;-999;-999;-999;    5;   1.0;   1;-999;   0;   5.0;   7.9;  989.40;   10.2;   64.00;   14.5;    6.8;-999;eor
       3137;19480502;-999;-999;-999;    5;   8.0;   1;-999;   0;   7.7;  10.9;  989.00;   11.6;   79.00;   15.4;    7.5;-999;eor
       3137;19480503;-999;-999;-999;    5;   6.2;   1;-999;   0;   6.3;  10.4;  995.20;    8.8;   89.00;   13.4;    7.3;-999;eor
       3137;19480504;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   9.7;  998.60;   11.7;   71.00;   14.6;    2.6;-999;eor
       3137;19480505;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  11.1; 1000.60;   14.1;   71.00;   19.7;    8.3;-999;eor
       3137;19480506;-999;-999;-999;    5;  10.3;   1;-999;   0;   7.7;  14.3; 1004.40;   15.0;   81.00;   21.4;   11.7;-999;eor
       3137;19480507;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.7;  14.0; 1010.00;   17.6;   69.00;   23.3;   12.4;-999;eor
       3137;19480508;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  13.1; 1006.80;   16.7;   68.00;   22.0;   11.1;-999;eor
       3137;19480509;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  14.9;  998.80;   19.7;   65.00;   24.5;   12.0;-999;eor
       3137;19480510;-999;-999;-999;    5;   1.9;   1;-999;   0;   4.7;  15.1;  992.60;   19.6;   64.00;   26.3;   13.9;-999;eor
       3137;19480511;-999;-999;-999;    5;   1.1;   1;-999;   0;   5.0;  15.6;  994.30;   17.8;   76.00;   22.7;   13.4;-999;eor
       3137;19480512;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  14.8;  997.40;   19.3;   67.00;   25.7;   11.2;-999;eor
       3137;19480513;-999;-999;-999;    5;   4.4;   1;-999;   0;   5.0;  16.3; 1000.40;   18.6;   74.00;   24.5;   13.4;-999;eor
       3137;19480514;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  14.5; 1005.90;   18.4;   68.00;   22.5;   14.0;-999;eor
       3137;19480515;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  13.6; 1006.20;   20.4;   56.00;   25.0;   13.3;-999;eor
       3137;19480516;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  10.1; 1004.60;   21.4;   40.00;   27.5;   17.0;-999;eor
       3137;19480517;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  11.9; 1006.40;   20.6;   49.00;   25.3;   15.2;-999;eor
       3137;19480518;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   7.9; 1008.30;   16.8;   41.00;   20.8;   13.9;-999;eor
       3137;19480519;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;   8.5; 1002.60;   17.0;   43.00;   22.3;   10.2;-999;eor
       3137;19480520;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;   9.9;  996.70;   16.3;   52.00;   22.0;    7.8;-999;eor
       3137;19480521;-999;-999;-999;    5;   0.2;   1;-999;   0;   5.0;   9.1;  999.40;   13.6;   55.00;   18.5;    8.8;-999;eor
       3137;19480522;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   8.7;  999.50;   15.0;   50.00;   21.8;    5.4;-999;eor
       3137;19480523;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   9.1;  994.00;   15.8;   52.00;   22.5;    7.4;-999;eor
       3137;19480524;-999;-999;-999;    5;   0.0;   1;-999;   0;   5.3;  11.3;  992.80;   17.0;   57.00;   24.0;    5.7;-999;eor
       3137;19480525;-999;-999;-999;    5;   0.1;   1;-999;   0;   6.3;  12.7;  997.50;   16.8;   67.00;   23.0;   11.3;-999;eor
       3137;19480526;-999;-999;-999;    5;   3.6;   1;-999;   0;   6.0;  13.3;  997.10;   13.7;   84.00;   20.7;    9.4;-999;eor
       3137;19480527;-999;-999;-999;    5;   1.1;   1;-999;   0;   4.7;   8.7;  999.50;   13.0;   58.00;   17.6;    6.4;-999;eor
       3137;19480528;-999;-999;-999;    5;   8.7;   1;-999;   0;   8.0;  11.9;  992.20;   12.1;   82.00;   15.1;   10.7;-999;eor
       3137;19480529;-999;-999;-999;    5;   7.6;   1;-999;   0;   7.0;  10.9;  995.60;   12.2;   77.00;   17.0;    9.8;-999;eor
       3137;19480530;-999;-999;-999;    5;   0.1;   1;-999;   0;   7.7;  10.4;  999.00;   11.7;   75.00;   15.0;    9.8;-999;eor
       3137;19480531;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;  10.5; 1001.90;   13.0;   70.00;   17.5;    6.1;-999;eor
       3137;19480601;-999;-999;-999;    5;   2.5;   1;-999;   0;   7.3;  11.7;  995.50;   13.2;   74.00;   18.1;    7.1;-999;eor
       3137;19480602;-999;-999;-999;    5;   2.3;   1;-999;   0;   6.0;  11.3;  993.90;   13.5;   73.00;   18.2;    7.4;-999;eor
       3137;19480603;-999;-999;-999;    5;   0.0;   1;-999;   0;   7.0;   9.1;  990.70;   11.4;   66.00;   15.5;    7.1;-999;eor
       3137;19480604;-999;-999;-999;    5;   2.5;   1;-999;   0;   8.0;  10.8;  994.60;   12.3;   75.00;   14.6;    8.4;-999;eor
       3137;19480605;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  10.8; 1004.70;   14.7;   65.00;   20.0;   10.8;-999;eor
       3137;19480606;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;  12.1; 1004.00;   17.8;   63.00;   23.4;    7.7;-999;eor
       3137;19480607;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  12.8; 1005.00;   19.4;   59.00;   27.5;    8.8;-999;eor
       3137;19480608;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  13.6; 1004.20;   22.4;   52.00;   30.0;    9.9;-999;eor
       3137;19480609;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  14.4; 1001.90;   24.4;   47.00;   31.4;   12.1;-999;eor
       3137;19480610;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  14.8; 1000.70;   25.3;   46.00;   31.9;   13.9;-999;eor
       3137;19480611;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  16.9;  999.80;   26.0;   45.00;   31.9;   16.2;-999;eor
       3137;19480612;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  16.8;  998.00;   26.6;   48.00;   33.1;   16.9;-999;eor
       3137;19480613;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  15.6;  999.80;   24.6;   50.00;   30.0;   19.2;-999;eor
       3137;19480614;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  13.2; 1000.40;   24.4;   44.00;   30.5;   18.8;-999;eor
       3137;19480615;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;  16.9;  998.00;   21.9;   64.00;   27.0;   15.4;-999;eor
       3137;19480616;-999;-999;-999;    5;   0.0;   1;-999;   0;   4.7;  13.9;  999.10;   20.2;   58.00;   24.7;   16.1;-999;eor
       3137;19480617;-999;-999;-999;    5;   0.9;   1;-999;   0;   6.7;  12.5;  999.40;   18.1;   61.00;   23.4;   14.4;-999;eor
       3137;19480618;-999;-999;-999;    5;   0.2;   1;-999;   0;   7.0;  10.5; 1000.30;   18.7;   49.00;   24.0;   12.6;-999;eor
       3137;19480619;-999;-999;-999;    5;   1.2;   1;-999;   0;   7.3;  12.3;  995.20;   14.2;   74.00;   18.7;   12.4;-999;eor
       3137;19480620;-999;-999;-999;    5;   0.2;   1;-999;   0;   5.7;  12.0;  995.60;   14.6;   72.00;   19.5;   11.9;-999;eor
       3137;19480621;-999;-999;-999;    5;   0.3;   1;-999;   0;   5.7;   9.1; 1003.40;   16.1;   50.00;   20.0;   10.8;-999;eor
       3137;19480622;-999;-999;-999;    5;   2.7;   1;-999;   0;   7.3;  11.1;  999.10;   14.2;   66.00;   19.4;   11.6;-999;eor
       3137;19480623;-999;-999;-999;    5;   5.8;   1;-999;   0;   6.3;  11.6; 1001.40;   13.4;   74.00;   18.5;   11.2;-999;eor
       3137;19480624;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;  10.7; 1007.10;   15.7;   60.00;   20.8;   10.5;-999;eor
       3137;19480625;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   9.9; 1007.20;   15.0;   58.00;   19.3;    9.8;-999;eor
       3137;19480626;-999;-999;-999;    5;   0.0;   1;-999;   0;   5.3;  12.0; 1006.80;   16.8;   63.00;   21.8;    9.0;-999;eor
       3137;19480627;-999;-999;-999;    5;  17.1;   1;-999;   0;   6.7;  14.5; 1000.00;   17.8;   72.00;   26.8;   14.0;-999;eor
       3137;19480628;-999;-999;-999;    5;   3.3;   1;-999;   0;   6.0;  12.3;  993.50;   12.6;   84.00;   17.8;   11.1;-999;eor
       3137;19480629;-999;-999;-999;    5;   5.2;   1;-999;   0;   6.7;  11.9;  994.60;   11.8;   83.00;   16.5;   10.4;-999;eor
       3137;19480630;-999;-999;-999;    5;   1.9;   1;-999;   0;   7.3;  11.3;  996.20;   11.7;   82.00;   15.2;    8.5;-999;eor
