STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4336;19510113;-999;-999;-999;    5;   1.8;   1;-999;   0;   6.7;   6.7;    -999;    3.1;   89.00;    4.2;    1.5;    1.2;eor
       4336;19510114;-999;-999;-999;    5;   2.1;   1;-999;   0;   7.3;   7.1;    -999;    3.8;   89.00;    4.7;    1.4;    1.8;eor
       4336;19510115;-999;-999;-999;    5;  11.1;   1;-999;   0;   5.3;   6.7;    -999;    2.6;   87.00;    6.7;    0.5;    2.4;eor
       4336;19510116;-999;-999;-999;    5;   1.0;   7;-999;   0;   7.0;   6.1;    -999;    1.6;   88.00;    3.0;   -0.4;   -0.5;eor
       4336;19510117;-999;-999;-999;    5;   9.0;   8;-999;   2;   8.0;   6.5;    -999;    1.8;   97.00;    3.1;   -0.9;   -0.8;eor
       4336;19510118;-999;-999;-999;    5;  10.5;   1;-999;   0;   7.0;   7.9;    -999;    4.6;   89.00;    6.6;    2.4;    3.0;eor
       4336;19510119;-999;-999;-999;    5;   9.2;   1;-999;   0;   7.7;   6.8;    -999;    3.4;   87.00;    3.7;    1.6;    1.0;eor
       4336;19510120;-999;-999;-999;    5;  11.0;   1;-999;   0;   8.0;   9.5;    -999;    7.0;   93.00;    8.0;    2.9;    3.9;eor
       4336;19510121;-999;-999;-999;    5;   4.2;   1;-999;   0;   8.0;   9.1;    -999;    6.0;   97.00;    6.6;    5.3;    5.8;eor
       4336;19510122;-999;-999;-999;    5;   1.1;   1;-999;   0;   8.0;   8.3;    -999;    4.4;   96.00;    6.0;    3.2;    5.0;eor
       4336;19510123;-999;-999;-999;    5;   0.2;   1;-999;   0;   6.3;   7.6;    -999;    4.0;   92.00;    5.2;    2.8;    3.5;eor
       4336;19510124;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   6.5;    -999;    3.6;   83.00;    5.0;    1.0;    0.9;eor
       4336;19510125;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.0;    -999;    1.2;   90.00;    3.8;    0.2;    1.5;eor
       4336;19510126;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.8;    -999;    2.7;   91.00;    4.2;    0.6;    1.1;eor
       4336;19510127;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;   6.8;    -999;    2.7;   91.00;    3.7;    1.5;    2.2;eor
       4336;19510128;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.4;    -999;    2.6;   88.00;    3.2;    0.6;    1.4;eor
       4336;19510129;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.1;    -999;    1.8;   87.00;    2.8;    0.6;    1.7;eor
       4336;19510130;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.0;    -999;    1.4;   89.00;    2.0;    0.2;    0.8;eor
       4336;19510131;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.1;    -999;    1.4;   92.00;    2.0;    0.0;    0.6;eor
       4336;19510201;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.3;    -999;    2.4;   87.00;    3.8;    0.2;    0.7;eor
       4336;19510202;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.3;    -999;    2.3;   88.00;    3.0;    1.0;    1.7;eor
       4336;19510203;-999;-999;-999;    5;   1.9;   1;-999;   0;   7.3;   5.9;    -999;    1.8;   85.00;    3.6;   -0.4;   -0.3;eor
       4336;19510204;-999;-999;-999;    5;  12.4;   1;-999;   0;   7.0;   6.8;    -999;    5.2;   79.00;    7.0;    1.0;    1.4;eor
       4336;19510205;-999;-999;-999;    5;   0.2;   1;-999;   0;   7.3;   7.1;    -999;    3.7;   87.00;    6.2;    2.2;    3.7;eor
       4336;19510206;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;   6.1;    -999;    3.8;   78.00;    6.0;    0.9;    0.6;eor
       4336;19510207;-999;-999;-999;    5;   1.4;   1;-999;   0;   2.7;   6.1;    -999;    3.0;   81.00;    7.0;   -1.1;   -2.4;eor
       4336;19510208;-999;-999;-999;    5;   0.3;   1;-999;   0;   6.7;   7.3;    -999;    6.5;   78.00;    8.2;    0.4;   -1.1;eor
       4336;19510209;-999;-999;-999;    5;   6.9;   1;-999;   0;   7.0;   8.0;    -999;    6.0;   84.00;    9.3;    3.7;    4.5;eor
       4336;19510210;-999;-999;-999;    5;   0.4;   1;-999;   0;   3.3;   7.3;    -999;    4.0;   89.00;    7.5;    1.6;    2.7;eor
       4336;19510211;-999;-999;-999;    5;   0.6;   1;-999;   0;   8.0;   7.5;    -999;    4.4;   90.00;    5.0;    2.2;    2.2;eor
       4336;19510212;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   7.5;    -999;    4.9;   85.00;    9.2;    1.6;    0.6;eor
       4336;19510213;-999;-999;-999;    5;   0.2;   1;-999;   0;   7.3;   7.2;    -999;    4.2;   88.00;    6.5;    0.7;    0.8;eor
       4336;19510214;-999;-999;-999;    5;   0.5;   1;-999;   0;   6.0;   6.9;    -999;    3.7;   85.00;    6.9;    2.2;    2.9;eor
       4336;19510215;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;   6.4;    -999;    3.0;   83.00;    4.3;    1.4;    0.4;eor
       4336;19510216;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   5.7;    -999;    2.4;   78.00;    6.9;   -2.4;   -3.9;eor
       4336;19510217;-999;-999;-999;    5;  11.8;   1;-999;   0;   8.0;   7.9;    -999;    5.5;   89.00;    7.0;    0.0;   -0.9;eor
       4336;19510218;-999;-999;-999;    5;   1.4;   1;-999;   0;   3.0;   5.5;    -999;    3.4;   69.00;    7.2;    0.9;    1.2;eor
       4336;19510219;-999;-999;-999;    5;   8.3;   1;-999;   0;   6.3;   6.5;    -999;    2.2;   89.00;    4.6;    1.0;    0.4;eor
       4336;19510220;-999;-999;-999;    5;   7.8;   1;-999;   0;   5.3;   6.9;    -999;    6.0;   78.00;    8.2;    0.8;    0.4;eor
       4336;19510221;-999;-999;-999;    5;   3.4;   8;-999;   0;   7.0;   6.0;    -999;    2.6;   80.00;    8.0;    0.1;    1.4;eor
       4336;19510222;-999;-999;-999;    5;   2.5;   8;-999;   0;   7.7;   6.3;    -999;    1.6;   91.00;    5.4;   -0.3;    0.4;eor
       4336;19510223;-999;-999;-999;    5;   1.2;   8;-999;   0;   6.0;   6.0;    -999;    2.2;   82.00;    4.5;    0.0;    0.7;eor
       4336;19510224;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   5.7;    -999;    3.2;   75.00;    6.4;   -1.0;   -2.5;eor
       4336;19510225;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   5.7;    -999;    1.9;   82.00;    6.1;   -1.6;   -1.7;eor
       4336;19510226;-999;-999;-999;    5;   1.7;   7;-999;   1;   7.3;   5.7;    -999;   -0.1;   94.00;    4.3;   -4.6;   -4.3;eor
       4336;19510227;-999;-999;-999;    5;   0.0;   7;-999;   2;   4.7;   5.2;    -999;    0.1;   84.00;    1.8;   -1.5;   -0.5;eor
       4336;19510228;-999;-999;-999;    5;   0.0;   0;-999;   1;   4.7;   4.4;    -999;   -0.4;   75.00;    1.8;   -3.0;   -3.0;eor
       4336;19510301;-999;-999;-999;    5;   1.4;   7;-999;   0;   7.3;   4.7;    -999;    0.0;   78.00;    1.3;   -3.5;   -3.8;eor
       4336;19510302;-999;-999;-999;    5;   3.3;   7;-999;   8;   8.0;   5.2;    -999;   -1.4;   95.00;    0.4;   -2.3;   -1.3;eor
       4336;19510303;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   4.3;    -999;   -2.8;   84.00;   -0.5;   -6.7;   -7.3;eor
       4336;19510304;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;   4.3;    -999;   -2.0;   80.00;    1.2;   -6.3;   -5.3;eor
       4336;19510305;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   4.8;    -999;    1.4;   73.00;    6.0;   -5.3;   -6.9;eor
       4336;19510306;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   4.7;    -999;    2.8;   66.00;    8.9;   -4.5;   -5.4;eor
       4336;19510307;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;   4.8;    -999;    3.7;   63.00;    8.7;   -2.9;   -2.8;eor
       4336;19510308;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   6.4;    -999;    2.6;   87.00;    4.5;    0.7;    0.2;eor
       4336;19510309;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.6;    -999;   -0.2;   93.00;    3.0;   -1.5;    0.2;eor
       4336;19510310;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;   6.5;    -999;    3.7;   82.00;    6.7;   -1.3;   -0.5;eor
       4336;19510311;-999;-999;-999;    5;   4.3;   1;-999;   0;   7.7;   6.9;    -999;    3.3;   91.00;    5.5;   -1.2;   -0.8;eor
       4336;19510312;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   6.7;    -999;    6.4;   71.00;    9.5;    3.6;    3.8;eor
       4336;19510313;-999;-999;-999;    5;   8.6;   1;-999;   0;   7.3;   7.7;    -999;    7.9;   70.00;   12.2;    4.1;    2.6;eor
       4336;19510314;-999;-999;-999;    5;   3.4;   1;-999;   0;   6.3;   7.1;    -999;    6.9;   73.00;   10.0;    3.4;    3.4;eor
       4336;19510315;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   7.6;    -999;    6.9;   77.00;   11.0;    2.1;    2.4;eor
       4336;19510316;-999;-999;-999;    5;  14.2;   1;-999;   0;   6.3;   9.1;    -999;    8.8;   81.00;   12.6;    1.6;   -0.3;eor
       4336;19510317;-999;-999;-999;    5;   7.3;   1;-999;   0;   6.7;  13.1;    -999;   13.0;   87.00;   15.6;    9.1;    9.0;eor
       4336;19510318;-999;-999;-999;    5;   5.3;   1;-999;   0;   7.0;   9.6;    -999;    8.6;   82.00;   12.6;    6.4;    9.2;eor
       4336;19510319;-999;-999;-999;    5;   8.8;   1;-999;   0;   7.7;   8.9;    -999;    6.6;   87.00;   10.2;    4.2;    5.0;eor
       4336;19510320;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;   5.3;    -999;    2.8;   70.00;    5.3;    0.9;    3.0;eor
       4336;19510321;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;   4.1;    -999;    1.6;   60.00;    5.1;   -2.5;   -3.1;eor
       4336;19510322;-999;-999;-999;    5;   2.9;   8;-999;   0;   7.7;   5.7;    -999;    3.0;   75.00;    6.2;   -0.8;   -1.0;eor
       4336;19510323;-999;-999;-999;    5;   1.6;   1;-999;   0;   6.3;   8.5;    -999;   11.2;   67.00;   14.6;    3.8;    4.2;eor
       4336;19510324;-999;-999;-999;    5;   3.0;   8;-999;   0;   6.7;   6.4;    -999;    2.4;   86.00;   13.0;    0.2;    3.2;eor
       4336;19510325;-999;-999;-999;    5;   0.3;   7;-999;   2;   4.7;   5.2;    -999;    0.7;   81.00;    4.0;   -1.4;   -0.8;eor
       4336;19510326;-999;-999;-999;    5;   7.0;   8;-999;   2;   8.0;   6.0;    -999;    1.6;   89.00;    3.5;   -3.8;   -3.3;eor
       4336;19510327;-999;-999;-999;    5;  13.3;   1;-999;   1;   7.7;   7.6;    -999;    4.3;   89.00;    6.0;    3.3;    3.2;eor
       4336;19510328;-999;-999;-999;    5;   0.3;   7;-999;   0;   4.0;   5.2;    -999;    1.1;   79.00;    4.8;   -2.0;   -2.8;eor
       4336;19510329;-999;-999;-999;    5;   0.0;   7;-999;   0;   5.0;   5.3;    -999;    0.6;   85.00;    5.1;   -3.3;   -4.8;eor
       4336;19510330;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   5.7;    -999;    4.1;   71.00;    7.1;   -2.1;   -2.8;eor
       4336;19510331;-999;-999;-999;    5;   0.7;   8;-999;   0;   6.3;   6.4;    -999;    2.4;   85.00;    4.9;    1.4;   -0.6;eor
       4336;19510401;-999;-999;-999;    5;   3.0;   1;-999;   0;   7.3;   7.5;    -999;    6.8;   79.00;    9.0;    0.5;    0.4;eor
       4336;19510402;-999;-999;-999;    5;   3.6;   1;-999;   0;   5.7;   7.7;    -999;    4.9;   87.00;    8.4;    3.7;    3.5;eor
       4336;19510403;-999;-999;-999;    5;   0.6;   1;-999;   0;   5.0;   7.2;    -999;    4.4;   86.00;    8.0;    0.8;    0.5;eor
       4336;19510404;-999;-999;-999;    5;   2.2;   1;-999;   0;   3.7;   6.7;    -999;    7.2;   68.00;   11.5;   -0.5;   -0.8;eor
       4336;19510405;-999;-999;-999;    5;   0.8;   1;-999;   0;   4.3;   8.8;    -999;    8.1;   82.00;   12.5;    4.6;    5.2;eor
       4336;19510406;-999;-999;-999;    5;   0.3;   1;-999;   0;   6.0;   9.3;    -999;    9.6;   80.00;   13.5;    1.9;    1.8;eor
       4336;19510407;-999;-999;-999;    5;  12.0;   1;-999;   0;   7.0;   9.9;    -999;    8.6;   83.00;   14.0;    5.5;    8.2;eor
       4336;19510408;-999;-999;-999;    5;   2.5;   1;-999;   0;   7.0;   6.8;    -999;    4.6;   80.00;    7.8;    0.9;    0.7;eor
       4336;19510409;-999;-999;-999;    5;  11.8;   1;-999;   0;   7.0;   7.7;    -999;    4.3;   93.00;    8.7;    2.0;    2.2;eor
       4336;19510410;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   6.4;    -999;    4.4;   75.00;    8.3;    2.5;    3.0;eor
       4336;19510411;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   6.3;    -999;    2.7;   83.00;    7.0;   -1.7;   -2.4;eor
       4336;19510412;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   5.9;    -999;    5.2;   72.00;    9.9;   -3.0;   -2.6;eor
       4336;19510413;-999;-999;-999;    5;   1.7;   1;-999;   0;   7.0;   7.6;    -999;    7.2;   75.00;    9.5;    3.9;    2.7;eor
       4336;19510414;-999;-999;-999;    5;   2.5;   8;-999;   0;   4.0;   6.5;    -999;    3.4;   83.00;    8.0;    2.0;    3.5;eor
       4336;19510415;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;   5.5;    -999;    5.1;   64.00;    9.3;   -2.1;   -3.2;eor
       4336;19510416;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   6.8;    -999;   11.8;   51.00;   17.5;    1.4;    2.7;eor
       4336;19510417;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   7.2;    -999;    9.0;   61.00;   14.1;    4.2;    4.0;eor
       4336;19510418;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;   8.7;    -999;   10.6;   67.00;   15.6;    2.9;    3.0;eor
       4336;19510419;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  12.5;    -999;   14.1;   79.00;   19.2;    8.5;    8.2;eor
       4336;19510420;-999;-999;-999;    5;   1.2;   1;-999;   0;   7.0;   9.3;    -999;    6.9;   90.00;   13.6;    5.2;    6.9;eor
       4336;19510421;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   6.7;    -999;    8.0;   61.00;   13.8;    2.6;    1.8;eor
       4336;19510422;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.1;    -999;    7.2;   50.00;   12.1;    0.2;    0.4;eor
       4336;19510423;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   7.2;    -999;   11.0;   51.00;   16.4;    2.0;    1.8;eor
       4336;19510424;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.9;    -999;   13.0;   39.00;   19.0;    3.8;    2.8;eor
       4336;19510425;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  10.8;    -999;   16.5;   58.00;   22.9;    6.9;    6.2;eor
       4336;19510426;-999;-999;-999;    5;   0.9;   1;-999;   0;   6.7;  11.5;    -999;   12.9;   76.00;   17.8;    9.2;    6.7;eor
       4336;19510427;-999;-999;-999;    5;  23.5;   1;-999;   0;   7.7;  12.3;    -999;   10.8;   92.00;   13.5;    9.5;    9.6;eor
       4336;19510428;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   6.8;    -999;    3.9;   82.00;   10.0;    2.5;    4.5;eor
       4336;19510429;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;   6.7;    -999;    4.6;   79.00;    7.7;    1.0;    0.2;eor
       4336;19510430;-999;-999;-999;    5;   1.0;   1;-999;   0;   3.3;   7.3;    -999;    5.2;   80.00;    9.0;    0.6;    0.2;eor
       4336;19510501;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   8.0;    -999;   11.4;   61.00;   16.8;    0.6;    1.4;eor
       4336;19510502;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  11.2;    -999;   15.2;   67.00;   19.3;    6.2;    4.2;eor
       4336;19510503;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  12.1;    -999;   15.1;   69.00;   21.0;    8.6;    6.4;eor
       4336;19510504;-999;-999;-999;    5;   8.1;   1;-999;   0;   4.0;  11.3;    -999;   10.4;   87.00;   15.5;    8.0;    6.0;eor
       4336;19510505;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   9.6;    -999;   11.6;   71.00;   15.7;    3.7;    2.2;eor
       4336;19510506;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  10.7;    -999;   14.3;   66.00;   19.2;    9.2;    7.7;eor
       4336;19510507;-999;-999;-999;    5;   1.0;   1;-999;   0;   8.0;  12.3;    -999;   11.6;   89.00;   15.4;    9.7;    8.9;eor
       4336;19510508;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.7;  10.5;    -999;   10.4;   83.00;   14.8;    8.6;    8.2;eor
       4336;19510509;-999;-999;-999;    5;   2.0;   1;-999;   0;   7.0;  10.0;    -999;   10.8;   76.00;   15.1;    5.7;    4.0;eor
       4336;19510510;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;  10.0;    -999;   10.8;   76.00;   14.1;    7.8;    7.8;eor
       4336;19510511;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   6.5;    -999;   10.2;   52.00;   14.0;    5.0;    3.5;eor
       4336;19510512;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   7.5;    -999;    9.8;   62.00;   14.2;    3.7;    3.0;eor
       4336;19510513;-999;-999;-999;    5;   0.5;   1;-999;   0;   4.0;   8.1;    -999;   13.0;   55.00;   17.1;    3.6;    1.0;eor
       4336;19510514;-999;-999;-999;    5;   0.4;   1;-999;   0;   7.3;   8.8;    -999;    7.7;   83.00;   13.1;    5.8;    6.0;eor
       4336;19510515;-999;-999;-999;    5;   3.3;   1;-999;   0;   7.7;   8.9;    -999;    6.6;   91.00;    8.1;    5.0;    5.0;eor
       4336;19510516;-999;-999;-999;    5;   6.6;   1;-999;   0;   7.7;   9.1;    -999;    7.2;   90.00;    9.3;    4.9;    5.3;eor
       4336;19510517;-999;-999;-999;    5;   0.2;   1;-999;   0;   6.0;  10.1;    -999;   10.2;   84.00;   13.0;    4.4;    4.7;eor
       4336;19510518;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  10.9;    -999;   11.2;   81.00;   16.5;    6.8;    6.4;eor
       4336;19510519;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  12.5;    -999;   15.3;   73.00;   20.5;    6.9;    6.4;eor
       4336;19510520;-999;-999;-999;    5;   0.6;   1;-999;   0;   6.7;  12.0;    -999;   11.7;   86.00;   15.4;    9.6;    8.7;eor
       4336;19510521;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  11.2;    -999;   13.0;   75.00;   18.0;   10.2;    8.1;eor
       4336;19510522;-999;-999;-999;    5;   0.2;   1;-999;   0;   4.7;  11.3;    -999;   12.1;   78.00;   18.8;    7.5;    5.5;eor
       4336;19510523;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  11.1;    -999;   17.5;   56.00;   22.5;    8.2;    4.5;eor
       4336;19510524;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  15.1;    -999;   21.1;   60.00;   26.6;   11.0;    9.0;eor
       4336;19510525;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  14.9;    -999;   18.0;   70.00;   22.0;   14.5;   11.3;eor
       4336;19510526;-999;-999;-999;    5;   5.0;   1;-999;   0;   6.0;  15.5;    -999;   17.0;   79.00;   21.5;   11.5;   10.5;eor
       4336;19510527;-999;-999;-999;    5;   2.2;   1;-999;   0;   7.7;  12.0;    -999;   11.5;   88.00;   16.4;    9.5;    9.0;eor
       4336;19510528;-999;-999;-999;    5;   0.5;   1;-999;   0;   5.3;  10.4;    -999;   12.1;   74.00;   16.2;    7.8;    7.3;eor
       4336;19510529;-999;-999;-999;    5;   0.8;   1;-999;   0;   5.0;  11.7;    -999;   13.0;   75.00;   17.0;    7.8;    5.5;eor
       4336;19510530;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  10.4;    -999;   12.6;   71.00;   16.1;    7.3;    6.5;eor
       4336;19510531;-999;-999;-999;    5;   1.7;   1;-999;   0;   3.7;  11.2;    -999;   15.7;   64.00;   19.8;    7.7;    7.1;eor
       4336;19510601;-999;-999;-999;    5;  13.2;   1;-999;   0;   8.0;  12.5;    -999;   12.9;   82.00;   19.7;    7.7;    9.9;eor
       4336;19510602;-999;-999;-999;    5;   0.4;   1;-999;   0;   5.7;  12.3;    -999;   11.4;   88.00;   16.1;    9.9;   10.0;eor
       4336;19510603;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  13.3;    -999;   13.4;   87.00;   17.4;    6.9;    5.5;eor
       4336;19510604;-999;-999;-999;    5;   0.4;   1;-999;   0;   3.7;  13.5;    -999;   14.6;   80.00;   19.5;    7.0;    7.0;eor
       4336;19510605;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  12.4;    -999;   16.3;   68.00;   21.7;    9.3;    9.0;eor
       4336;19510606;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.7;  13.7;    -999;   15.6;   78.00;   20.5;   10.8;    9.8;eor
       4336;19510607;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  12.9;    -999;   17.2;   65.00;   22.0;   10.1;    8.8;eor
       4336;19510608;-999;-999;-999;    5;   3.0;   1;-999;   0;   6.0;  14.3;    -999;   16.5;   74.00;   21.5;   10.2;    8.4;eor
       4336;19510609;-999;-999;-999;    5;   9.3;   1;-999;   0;   3.7;  13.2;    -999;   16.0;   71.00;   22.7;   12.3;   12.0;eor
       4336;19510610;-999;-999;-999;    5;   5.4;   1;-999;   0;   6.3;  12.1;    -999;   12.1;   86.00;   16.4;   10.4;   10.0;eor
       4336;19510611;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  13.9;    -999;   14.7;   83.00;   18.2;    8.5;    7.5;eor
       4336;19510612;-999;-999;-999;    5;  14.3;   1;-999;   0;   5.0;  15.2;    -999;   16.6;   78.00;   23.0;   11.3;    9.9;eor
       4336;19510613;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  13.9;    -999;   15.4;   79.00;   19.2;   10.8;   10.5;eor
       4336;19510614;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  14.0;    -999;   20.1;   60.00;   25.8;   10.6;    8.8;eor
       4336;19510615;-999;-999;-999;    5;   1.6;   1;-999;   0;   4.0;  17.7;    -999;   19.4;   77.00;   25.2;   13.0;   12.6;eor
       4336;19510616;-999;-999;-999;    5;   4.6;   1;-999;   0;   4.7;  19.5;    -999;   18.4;   90.00;   22.5;   15.8;   15.2;eor
       4336;19510617;-999;-999;-999;    5;  35.6;   1;-999;   0;   5.0;  18.4;    -999;   17.6;   87.00;   21.8;   14.6;   13.5;eor
       4336;19510618;-999;-999;-999;    5;   7.4;   1;-999;   0;   6.7;  15.9;    -999;   14.2;   89.00;   21.5;    9.7;   12.5;eor
       4336;19510619;-999;-999;-999;    5;   0.6;   1;-999;   0;   7.0;  12.7;    -999;   13.0;   85.00;   16.3;    8.9;    8.8;eor
       4336;19510620;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  12.4;    -999;   16.1;   68.00;   20.5;    7.7;    7.3;eor
       4336;19510621;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  14.4;    -999;   19.0;   66.00;   24.2;   11.4;   10.9;eor
       4336;19510622;-999;-999;-999;    5;  32.9;   1;-999;   0;   7.3;  17.6;    -999;   18.4;   81.00;   23.7;   15.0;   13.5;eor
       4336;19510623;-999;-999;-999;    5;   1.6;   1;-999;   0;   8.0;  14.9;    -999;   15.4;   85.00;   19.5;   13.5;   14.0;eor
       4336;19510624;-999;-999;-999;    5;   6.3;   1;-999;   0;   8.0;  14.1;    -999;   12.6;   95.00;   14.9;   11.3;   12.5;eor
       4336;19510625;-999;-999;-999;    5;   4.1;   1;-999;   0;   5.3;  12.7;    -999;   12.2;   88.00;   16.3;   10.8;   10.8;eor
       4336;19510626;-999;-999;-999;    5;   1.1;   1;-999;   0;   7.0;  12.0;    -999;   12.2;   84.00;   15.4;   10.0;    9.0;eor
       4336;19510627;-999;-999;-999;    5;  20.5;   1;-999;   0;   6.7;  11.9;    -999;   12.2;   84.00;   15.5;   10.0;    9.4;eor
       4336;19510628;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;  13.3;    -999;   14.2;   82.00;   18.5;   10.0;   11.6;eor
       4336;19510629;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  11.5;    -999;   14.4;   71.00;   18.6;   10.5;    9.0;eor
